# Wall heat-flux
# Time        	patch         	min           	max           	integral      
275           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
275           	minY	0.000000e+00	0.000000e+00	0.000000e+00
275           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
275           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
275           	oil_to_sphere	2.389533e+03	7.885200e+03	1.238087e+01
280           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
280           	minX	0.000000e+00	0.000000e+00	0.000000e+00
280           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
280           	minY	0.000000e+00	0.000000e+00	0.000000e+00
280           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
280           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
280           	oil_to_sphere	2.322683e+03	7.661102e+03	1.203111e+01
285           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
285           	minX	0.000000e+00	0.000000e+00	0.000000e+00
285           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
285           	minY	0.000000e+00	0.000000e+00	0.000000e+00
285           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
285           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
285           	oil_to_sphere	2.257407e+03	7.443454e+03	1.168969e+01
290           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
290           	minX	0.000000e+00	0.000000e+00	0.000000e+00
290           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
290           	minY	0.000000e+00	0.000000e+00	0.000000e+00
290           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
290           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
290           	oil_to_sphere	2.193662e+03	7.230861e+03	1.135641e+01
295           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
295           	minX	0.000000e+00	0.000000e+00	0.000000e+00
295           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
295           	minY	0.000000e+00	0.000000e+00	0.000000e+00
295           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
295           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
295           	oil_to_sphere	2.131422e+03	7.023271e+03	1.103114e+01
300           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
300           	minX	0.000000e+00	0.000000e+00	0.000000e+00
300           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
300           	minY	0.000000e+00	0.000000e+00	0.000000e+00
300           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
300           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
300           	oil_to_sphere	2.070676e+03	6.820645e+03	1.071376e+01
